Geneid	Chr	Start	End	Strand	Length	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SPT5_T0_R1.raw	SPT5_T0_R2.raw	SPT5_T15_R1.raw	SPT5_T15_R2.raw	SPT5_T0_R1.pseudo	SPT5_T0_R2.pseudo	SPT5_T15_R1.pseudo	SPT5_T15_R2.pseudo
Interval_926	XII	63841	64099	+	259	4.21506786038214	-1.00844851688587	1.29868283497676	-0.776516397788466	0.437444142642519	NA	3	2	5	8	2.90358108782902	2.68608333432937	4.38691337650831	6.88369364286186
Interval_927	XII	65351	65873	+	523	12.4041510941492	-0.623233024047339	0.717779359154339	-0.86827938989721	0.385241402128507	0.818286481893397	13	5	12	23	12.5821847139257	6.71520833582343	10.5285921036199	19.7906192232279
Interval_928	XII	83463	84623	+	1161	30.8916511004255	-0.0216039722670116	0.461848754224077	-0.0467771582567264	0.962690834171351	0.989023680255366	38	18	39	33	36.7786937791675	24.1747500089644	34.2179243367648	28.3952362768052
Interval_929	XII	92561	92921	+	361	9.2260941714417	0.567252501691585	0.808047548247811	0.702003864650822	0.482676753327418	0.855369950044211	9	10	8	9	8.71074326348705	13.4304166716469	7.01906140241329	7.7441553482196
Interval_930	XII	98861	99244	+	384	7.70559066830491	-2.29439862788992	1.07587651264895	-2.13258547883048	0.0329587455774812	NA	5	0	10	20	4.83930181304836	0	8.77382675301662	17.2092341071547
Interval_931	XII	100224	100642	+	419	3.55224500567806	0.457127337004962	1.45622523536597	0.313912522529579	0.753587479188866	NA	7	1	4	3	6.7750225382677	1.34304166716469	3.50953070120665	2.5813851160732
Interval_932	XII	108220	109147	+	928	16.9618521428903	-0.850886398169113	0.608288574682966	-1.39882028626394	0.161866881373058	0.579138473109342	10	11	22	28	9.67860362609672	14.7734583388116	19.3024188566366	24.0929277500165
Interval_933	XII	125023	125318	+	296	10.2496791919242	0.362344648867128	0.798805646862053	0.45360802128844	0.650110979133068	0.902979300382556	18	4	8	13	17.4214865269741	5.37216666865875	7.01906140241329	11.1860021696505
Interval_934	XII	167724	168850	+	1127	8.24510697963932	0.945352011335002	0.932574298059103	1.01370154989527	0.310725184296804	NA	14	6	11	2	13.5500450765354	8.05825000298812	9.65120942831828	1.72092341071547
Interval_935	XII	187360	187887	+	528	20.2694316189202	-0.181368021167632	0.570195024379187	-0.318080680141151	0.750423738188931	0.934085885184392	12	20	26	23	11.6143243513161	26.8608333432937	22.8119495578432	19.7906192232279
Interval_936	XII	198174	199277	+	1104	18.6468291806497	0.150202507291289	0.568644704649226	0.264141222213514	0.791671100764992	0.939630063509793	25	11	20	21	24.1965090652418	14.7734583388116	17.5476535060332	18.0696958125124
Interval_937	XII	202711	202888	+	178	5.08754518344888	-0.883971616911272	1.16818496758273	-0.756705180636279	0.449226510371454	NA	2	4	8	7	1.93572072521934	5.37216666865875	7.01906140241329	6.02323193750413
Interval_938	XII	214570	215036	+	467	5.07975980822586	-1.39423797275772	1.19286863274007	-1.16881099434654	0.242479789784436	NA	3	2	6	11	2.90358108782902	2.68608333432937	5.26429605180997	9.46507875893506
Interval_939	XII	232297	234932	+	2636	50.711064679545	1.24107453798651	0.41622331681138	2.98175159309714	0.00286604444290597	0.0483575497350918	52	69	28	41	50.3287388557029	92.6698750343634	24.5667149084465	35.278929919667
Interval_940	XII	241786	242093	+	308	11.064226943879	0.0821144349393274	0.737409579690151	0.11135525927644	0.911334637263668	0.977141138095794	15	6	10	15	14.5179054391451	8.05825000298812	8.77382675301662	12.906925580366
Interval_941	XII	253020	253704	+	685	27.3350578623622	-0.306326163331599	0.495921177589034	-0.6176912323463	0.536778892571496	0.875546145301422	32	13	40	30	30.9715316035095	17.4595416731409	35.0953070120665	25.813851160732
Interval_942	XII	259678	260169	+	492	10.4987545480507	0.894928518092533	0.760843807730786	1.17623158524698	0.239502346095205	0.683286105036321	17	8	10	7	16.4536261643644	10.7443333373175	8.77382675301662	6.02323193750413
Interval_943	XII	289702	289954	+	253	11.0618461308266	-0.531809229220758	0.743963522021728	-0.714832399007362	0.474712612705786	0.854482702870414	9	7	19	11	8.71074326348705	9.40129167015281	16.6702708307316	9.46507875893506
Interval_944	XII	320153	320733	+	581	11.0747369802209	-2.74134649630737	0.912203471865751	-3.00519191261181	0.00265413326889409	0.0463411668748908	2	3	28	16	1.93572072521934	4.02912500149406	24.5667149084465	13.7673872857237
Interval_945	XII	323267	323507	+	241	3.28754098919155	-0.608924275150948	1.68241759469927	-0.361934086441715	0.717401287010064	NA	0	4	2	7	0	5.37216666865875	1.75476535060332	6.02323193750413
Interval_946	XII	329141	329592	+	452	14.3233320694612	-0.696944867695766	0.658834879270686	-1.05784452163077	0.29012633142002	0.738426493672528	14	6	24	17	13.5500450765354	8.05825000298812	21.0571842072399	14.6278489910815
Interval_947	XII	341248	341722	+	475	9.37493904570431	0.358431274844793	0.795141154159878	0.450776912966479	0.652150342402287	0.902979300382556	12	7	8	11	11.6143243513161	9.40129167015281	7.01906140241329	9.46507875893506
Interval_948	XII	366278	366507	+	230	7.3242717819163	-0.3694608478568	0.999541400393774	-0.369630360194434	0.711657926604115	NA	5	6	3	16	4.83930181304836	8.05825000298812	2.63214802590498	13.7673872857237
Interval_949	XII	368311	371336	+	3026	123.140792638988	0.779055446223328	0.296327339934353	2.62903668084058	0.00856271242734551	0.0996883485941528	128	140	99	109	123.886126414038	188.025833403056	86.8608848548645	93.7903258839929
Interval_950	XII	388465	389213	+	749	16.9435824675564	-0.826815554485477	0.602254281701979	-1.37286787260173	0.16979342588075	0.595855188472829	14	8	27	23	13.5500450765354	10.7443333373175	23.6893322331449	19.7906192232279
Interval_951	XII	390468	390828	+	361	10.9830028411911	-0.0769822345731416	0.733368007468697	-0.104970811092312	0.916398970105377	0.977141138095794	11	8	10	16	10.6464639887064	10.7443333373175	8.77382675301662	13.7673872857237
Interval_952	XII	406952	407195	+	244	4.56842435686618	-1.27211629462804	1.26775388960404	-1.00344105039611	0.315648106076044	NA	4	1	9	6	3.87144145043869	1.34304166716469	7.89644407771495	5.1627702321464
Interval_953	XII	416933	417317	+	385	9.75238317341244	0.477114984162818	0.816421529487026	0.584397847105525	0.55895267486698	0.879217450736708	15	6	5	14	14.5179054391451	8.05825000298812	4.38691337650831	12.0464638750083
Interval_954	XII	423436	424935	+	1500	64.8623167671895	0.630765824419736	0.336059814202258	1.87694510846843	0.0605256175381759	0.372104676836814	77	62	58	59	74.5252479209447	83.2685833642106	50.8881951674964	50.7672406161062
Interval_955	XII	439622	440207	+	586	9.63015046955652	0.0187071810499409	0.791456897133695	0.0236363864130693	0.981142648091194	0.994625938151046	9	8	8	14	8.71074326348705	10.7443333373175	7.01906140241329	12.0464638750083
Interval_956	XII	444837	445194	+	358	8.75197469460671	-0.11779543049829	0.824098288173862	-0.142938569571981	0.88633869720183	0.965558134947395	9	6	10	11	8.71074326348705	8.05825000298812	8.77382675301662	9.46507875893506
Interval_957	XII	448480	451073	+	2594	39.7906218958245	0.704393518060833	0.469021131432497	1.50183748845059	0.133139083978189	0.549733633579868	29	53	32	37	28.0679505156805	71.1812083597284	28.0762456096532	31.8370830982361
Interval_958	XII	459513	461053	+	1541	2062.9235876485	0.854016299142252	0.591586705481342	1.44360292621415	0.148850701340373	0.562539663507124	1640	2774	1545	1840	1587.29099467986	3725.59758471484	1355.55623334107	1583.24953785823
Interval_959	XII	489372	491136	+	1765	62.723116527411	0.660182570799844	0.339757086623119	1.9431016946886	0.0520038723159705	0.340639637454288	81	56	54	58	78.3966893713834	75.2103333612225	47.3786644662897	49.9067789107485
Interval_960	XII	493987	494269	+	283	3.35974900116563	1.10029207086269	1.54327020437346	0.712961390522916	0.475869648945255	NA	8	1	3	2	7.74288290087737	1.34304166716469	2.63214802590498	1.72092341071547
Interval_961	XII	498178	498805	+	628	10.3193853727309	0.569099576899517	0.784111055095083	0.725789508005988	0.467967819874458	0.84714266314594	9	12	6	13	8.71074326348705	16.1165000059762	5.26429605180997	11.1860021696505
Interval_962	XII	499852	501275	+	1424	15.1970774799887	0.591636722175102	0.621403307899824	0.95209779969578	0.341047384820779	0.786384183581178	21	12	15	13	20.3250676148031	16.1165000059762	13.1607401295249	11.1860021696505
Interval_963	XII	502237	502441	+	205	2.85798524626162	-1.13477347199855	1.74287882744115	-0.651091432250968	0.514987466869625	NA	1	2	2	7	0.967860362609672	2.68608333432937	1.75476535060332	6.02323193750413
Interval_964	XII	510275	510956	+	682	12.6663547935763	-1.01068786798853	0.696176025564911	-1.45177057363963	0.146565408566266	0.559637270806036	9	6	20	19	8.71074326348705	8.05825000298812	17.5476535060332	16.3487724017969
Interval_965	XII	513496	515120	+	1625	19.150085367074	-0.333634362962243	0.572491135154338	-0.582776470193373	0.560043786827239	0.879349327158596	17	13	31	18	16.4536261643644	17.4595416731409	27.1988629343515	15.4883106964392
Interval_966	XII	521965	522639	+	675	23.9437898244471	0.0429229065800886	0.511405569730533	0.0839312458069341	0.933111096639073	0.981846327816036	20	22	24	30	19.3572072521934	29.5469166776231	21.0571842072399	25.813851160732
Interval_967	XII	523524	523763	+	240	3.08670400371424	0.496388342783284	1.60041351638287	0.310162553428805	0.756437345275636	NA	6	1	2	4	5.80716217565803	1.34304166716469	1.75476535060332	3.44184682143093
Interval_968	XII	541441	541664	+	224	2.0651443124786	-2.52578249599076	2.46449843296221	-1.0248667486288	0.305426066008837	NA	0	1	2	6	0	1.34304166716469	1.75476535060332	5.1627702321464
Interval_969	XII	543431	543761	+	331	3.89279127069707	-0.332466138250404	1.37607146910189	-0.241605284111727	0.809086027247825	NA	3	3	2	8	2.90358108782902	4.02912500149406	1.75476535060332	6.88369364286186
Interval_970	XII	553351	554383	+	1033	17.8486079068192	-0.632331102470544	0.579757788225192	-1.09068151444122	0.27541304740825	0.728592698143642	15	10	25	25	14.5179054391451	13.4304166716469	21.9345668825415	21.5115426339433
Interval_971	XII	586008	586277	+	270	6.08293032012048	-0.372036840001759	1.03795648022273	-0.358432022045786	0.720020031258471	NA	8	2	8	8	7.74288290087737	2.68608333432937	7.01906140241329	6.88369364286186
Interval_972	XII	592386	592647	+	262	4.08473166946764	0.142761961787061	1.30580552913152	0.109328654690266	0.912941819657005	NA	6	2	6	3	5.80716217565803	2.68608333432937	5.26429605180997	2.5813851160732
Interval_973	XII	602568	604029	+	1462	19.142299991851	-0.454172176321725	0.562937801493169	-0.80678926715714	0.419787903727545	0.826581809055645	18	11	29	22	17.4214865269741	14.7734583388116	25.4440975837482	18.9301575178701
Interval_974	XII	605038	605600	+	563	14.4718573177804	0.301031136399021	0.634218727598444	0.474648765953217	0.635037341410634	0.902230195995137	19	10	15	15	18.3893468895838	13.4304166716469	13.1607401295249	12.906925580366
Interval_975	XII	611600	612003	+	404	11.2771990510724	0.10699149427996	0.728286035191352	0.146908617095547	0.88320415026534	0.965558134947395	13	8	16	9	12.5821847139257	10.7443333373175	14.0381228048266	7.7441553482196
Interval_976	XII	628279	628537	+	259	8.24486948573302	-8.75677188474138e-05	0.88997428284946	-9.83935384818597e-05	0.999921493314889	NA	10	5	14	5	9.67860362609672	6.71520833582343	12.2833574542233	4.30230852678867
Interval_977	XII	633349	633566	+	218	7.01456792978996	-0.870949029513386	0.960290913518097	-0.906963730733012	0.364425977292572	NA	6	3	9	12	5.80716217565803	4.02912500149406	7.89644407771495	10.3255404642928
Interval_978	XII	636251	636619	+	369	8.12912833340833	0.0820750050533341	0.898550585046625	0.0913415520719685	0.927221202188119	NA	5	9	6	12	4.83930181304836	12.0873750044822	5.26429605180997	10.3255404642928
Interval_979	XII	637748	639544	+	1797	22.1400919696095	1.30483688962308	0.572661369374866	2.27854882379699	0.0226938990455718	0.202160957824329	21	32	18	11	20.3250676148031	42.97733334927	15.7928881554299	9.46507875893506
Interval_980	XII	645194	646206	+	1013	32.2622981595813	-0.535861975052017	0.447550014761871	-1.19732310887563	0.231180640627852	0.677561148960821	28	19	42	46	27.1000901530708	25.5177916761291	36.8500723626698	39.5812384464557
Interval_981	XII	650880	651271	+	392	8.9437955893702	-0.0799565493213581	0.82107755195339	-0.097380021084655	0.922424610178923	0.977208969991146	7	8	11	10	6.7750225382677	10.7443333373175	9.65120942831828	8.60461705357733
Interval_982	XII	657768	658602	+	835	30.6854307466849	-0.0292026152740155	0.487245497655891	-0.0599340895185435	0.952208129176119	0.988275843215203	23	29	26	45	22.2607883400225	38.9482083477759	22.8119495578432	38.720776741098
Interval_983	XII	660064	660473	+	410	14.5740757569212	-1.56218536734658	0.677326279931232	-2.30640005213615	0.0210882890853475	0.191846722001865	7	6	26	24	6.7750225382677	8.05825000298812	22.8119495578432	20.6510809285856
Interval_984	XII	664965	665642	+	678	13.3574149040612	0.283170334383851	0.668324924453488	0.423701591879741	0.671783454084554	0.913499930554231	19	8	12	16	18.3893468895838	10.7443333373175	10.5285921036199	13.7673872857237
Interval_985	XII	674014	674229	+	216	4.98528937233816	-0.925551498418182	1.16958467290411	-0.791350570728677	0.428739445677958	NA	3	3	6	9	2.90358108782902	4.02912500149406	5.26429605180997	7.7441553482196
Interval_986	XII	677717	678036	+	320	8.95692393267079	-1.28529419768646	0.865453082434101	-1.48511135239308	0.137514329325135	0.549733633579868	4	5	17	12	3.87144145043869	6.71520833582343	14.9155054801282	10.3255404642928
Interval_987	XII	682505	682704	+	200	1.31754222234958	-1.97703441248866	3.71888873423058	-0.531619672912236	0.594989436503482	NA	1	0	0	5	0.967860362609672	0	0	4.30230852678867
Interval_988	XII	704012	705077	+	1066	39.1570773067687	-0.450636555869987	0.423947547421682	-1.06295356255891	0.28780301090294	0.736809467795504	35	24	61	43	33.8751126913385	32.2330000119525	53.5203431934014	36.9998533303825
Interval_989	XII	707129	707487	+	359	3.61895317359753	-2.41933307025826	1.60441214467145	-1.50792492957207	0.131573741415786	NA	1	1	7	7	0.967860362609672	1.34304166716469	6.14167872711163	6.02323193750413
Interval_990	XII	710542	710826	+	285	8.55389822811042	0.678557936542639	0.849563542905271	0.798713577353095	0.424456512165394	NA	8	10	8	7	7.74288290087737	13.4304166716469	7.01906140241329	6.02323193750413
Interval_991	XII	713220	713495	+	276	7.40003492662742	0.720003494657444	0.924246801550998	0.779016485044029	0.435970003983466	NA	12	5	5	8	11.6143243513161	6.71520833582343	4.38691337650831	6.88369364286186
Interval_992	XII	721516	721680	+	165	5.43770203100139	1.09211974313304	1.11948346226945	0.975556834862989	0.32928412399564	NA	7	6	2	6	6.7750225382677	8.05825000298812	1.75476535060332	5.1627702321464
Interval_993	XII	722466	723774	+	1309	25.812127271998	0.715014396251362	0.487558376876881	1.46652058535325	0.142506517302814	0.554850064586078	33	24	21	24	31.9393919661192	32.2330000119525	18.4250361813349	20.6510809285856
Interval_994	XII	725520	725761	+	242	5.51378328754806	0.386693021122367	1.07683674160074	0.35910087962595	0.71951962359118	NA	6	5	4	7	5.80716217565803	6.71520833582343	3.50953070120665	6.02323193750413
Interval_995	XII	727801	729260	+	1460	39.4296831742696	-0.0229534424338983	0.419460284250344	-0.0547213724296223	0.956360442135247	0.989023680255366	34	34	50	41	32.9072523287288	45.6634166835994	43.8691337650831	35.278929919667
Interval_996	XII	734718	735022	+	305	6.59224044223333	0.577913791139194	1.00988894939232	0.572254792457076	0.567149371838293	NA	4	9	5	7	3.87144145043869	12.0873750044822	4.38691337650831	6.02323193750413
Interval_997	XII	737185	738244	+	1060	16.0111502441309	-0.594022055798698	0.619430501279979	-0.958980958430724	0.337568337881405	0.786384183581178	10	12	23	21	9.67860362609672	16.1165000059762	20.1798015319382	18.0696958125124
Interval_998	XII	758615	759618	+	1004	24.3001663858703	-1.09370032200956	0.544115977362958	-2.01005000314482	0.0444258968691936	0.315587901721252	23	6	37	40	22.2607883400225	8.05825000298812	32.4631589861615	34.4184682143093
Interval_999	XII	764314	764662	+	349	4.80971433776966	-0.521615116484269	1.18887206543274	-0.438747895295533	0.660844218516698	NA	4	3	9	4	3.87144145043869	4.02912500149406	7.89644407771495	3.44184682143093
Interval_1000	XII	781497	781886	+	390	11.8794498055827	-0.360817929725433	0.713393899843055	-0.505776584022953	0.613013498510023	0.900708740165314	13	6	12	19	12.5821847139257	8.05825000298812	10.5285921036199	16.3487724017969
Interval_1001	XII	783548	784698	+	1151	35.9354271637253	-0.301409301937216	0.462387484181847	-0.651854369437644	0.514495123752047	0.858803523968522	45	15	52	40	43.5537163174352	20.1456250074703	45.6238991156864	34.4184682143093
Interval_1002	XII	787468	787758	+	291	6.2756638185392	0.525824870082752	1.0174693683592	0.516796757164997	0.605298044008863	NA	11	3	6	6	10.6464639887064	4.02912500149406	5.26429605180997	5.1627702321464
Interval_1003	XII	789857	790242	+	386	11.2198250857023	-0.493072613261776	0.740642214563881	-0.66573657775113	0.505579489373211	0.855369950044211	7	9	12	18	6.7750225382677	12.0873750044822	10.5285921036199	15.4883106964392
Interval_1004	XII	793694	794181	+	488	6.96980407394855	0.959011098933705	0.956650329831563	1.00246774503549	0.316117737298072	NA	12	5	5	6	11.6143243513161	6.71520833582343	4.38691337650831	5.1627702321464
Interval_1005	XII	795210	795377	+	168	3.78507450160957	1.33106743645836	1.38993432611874	0.957647718633756	0.338240428144974	NA	7	3	2	3	6.7750225382677	4.02912500149406	1.75476535060332	2.5813851160732
