PeakID (cmd=annotatePeaks.pl SPT5_T15_R2_peaks.broadPeak genome.fa -gid -gtf genes.gtf -cpu 2)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SPT5_T15_R2_peak_324	V	412996	413173	+	14	NA	TTS (YER125W)	protein_coding-TTS (YER125W)	1095	YER126C	YER126C	YER126C			NSA2			protein_coding
SPT5_T15_R2_peak_795	XIV	374735	375186	+	14	NA	promoter-TSS (YNL132W)	protein_coding-promoter-TSS (YNL132W)	91	tF(GAA)N	tF(GAA)N	tF(GAA)N			tF(GAA)N			tRNA
SPT5_T15_R2_peak_588	XI	408193	408378	+	14	NA	promoter-TSS (YKL015W)	protein_coding-promoter-TSS (YKL015W)	-259	YKL015W	YKL015W	YKL015W			PUT3			protein_coding
SPT5_T15_R2_peak_475	VIII	379748	379993	+	14	NA	promoter-TSS (YHR139C)	protein_coding-promoter-TSS (YHR139C)	549	YHR139C-A	YHR139C-A	YHR139C-A			YHR139C-A			protein_coding
SPT5_T15_R2_peak_894	XV	716923	717173	+	14	NA	promoter-TSS (YOR196C)	protein_coding-promoter-TSS (YOR196C)	-38	YOR197W	YOR197W	YOR197W			MCA1			protein_coding
SPT5_T15_R2_peak_519	X	380583	381170	+	14	NA	promoter-TSS (YJL034W)	protein_coding-promoter-TSS (YJL034W)	125	YJL035C	YJL035C	YJL035C			TAD2			protein_coding
SPT5_T15_R2_peak_817	XIV	586367	586982	+	14	NA	TTS (NME1)	snoRNA-TTS (NME1)	146	YNL024C-A	YNL024C-A	YNL024C-A			KSH1			protein_coding
SPT5_T15_R2_peak_883	XV	586519	586752	+	14	NA	promoter-TSS (YOR138C)	protein_coding-promoter-TSS (YOR138C)	-311	YOR138C	YOR138C	YOR138C			RUP1			protein_coding
SPT5_T15_R2_peak_523	X	436017	436237	+	14	NA	promoter-TSS (YJR001W)	protein_coding-promoter-TSS (YJR001W)	-675	YJR001W	YJR001W	YJR001W			AVT1			protein_coding
SPT5_T15_R2_peak_748	XIII	743547	743796	+	14	NA	promoter-TSS (YMR235C)	protein_coding-promoter-TSS (YMR235C)	-78	YMR237W	YMR237W	YMR237W			BCH1			protein_coding
SPT5_T15_R2_peak_777	XIV	104140	104836	+	14	NA	promoter-TSS (YNL284C)	protein_coding-promoter-TSS (YNL284C)	-317	tT(AGU)N1	tT(AGU)N1	tT(AGU)N1			tT(AGU)N1			tRNA
SPT5_T15_R2_peak_332	V	469041	469482	+	14	NA	promoter-TSS (tV(AAC)E2)	tRNA-promoter-TSS (tV(AAC)E2)	-196	tV(AAC)E2	tV(AAC)E2	tV(AAC)E2			tV(AAC)E2			tRNA
SPT5_T15_R2_peak_642	XII	611628	611867	+	14	NA	promoter-TSS (YLR237W)	protein_coding-promoter-TSS (YLR237W)	183	YLR235C	YLR235C	YLR235C			YLR235C			protein_coding
SPT5_T15_R2_peak_848	XV	230039	230298	+	14	NA	promoter-TSS (YOL053W)	protein_coding-promoter-TSS (YOL053W)	83	YOL053W	YOL053W	YOL053W			AIM39			protein_coding
SPT5_T15_R2_peak_197	IV	1071783	1072717	+	14	NA	promoter-TSS (YDR303C)	protein_coding-promoter-TSS (YDR303C)	307	YDR304C	YDR304C	YDR304C			CPR5			protein_coding
SPT5_T15_R2_peak_10	I	75956	76270	+	14	NA	promoter-TSS (YAL035W)	protein_coding-promoter-TSS (YAL035W)	39	YAL036C	YAL036C	YAL036C			RBG1			protein_coding
SPT5_T15_R2_peak_970	XVI	551804	552070	+	14	NA	promoter-TSS (YPL003W)	protein_coding-promoter-TSS (YPL003W)	-83	YPL003W	YPL003W	YPL003W			ULA1			protein_coding
SPT5_T15_R2_peak_546	X	717887	718073	+	14	NA	TTS (YJR151W-A)	protein_coding-TTS (YJR151W-A)	400	YJR151W-A	YJR151W-A	YJR151W-A			YJR151W-A			protein_coding
SPT5_T15_R2_peak_141	IV	385830	386056	+	14	NA	promoter-TSS (YDL037C)	protein_coding-promoter-TSS (YDL037C)	-356	YDL037C	YDL037C	YDL037C			BSC1			protein_coding
SPT5_T15_R2_peak_120	IV	134844	135123	+	14	NA	promoter-TSS (YDL180W)	protein_coding-promoter-TSS (YDL180W)	-196	YDL181W	YDL181W	YDL181W			INH1			protein_coding
SPT5_T15_R2_peak_809	XIV	515057	515706	+	14	NA	promoter-TSS (YNL059C)	protein_coding-promoter-TSS (YNL059C)	-446	YNL059C	YNL059C	YNL059C			ARP5			protein_coding
SPT5_T15_R2_peak_547	X	745363	745561	+	14	NA	promoter-TSS (YJR162C)	protein_coding-promoter-TSS (YJR162C)	-201	YJR162C	YJR162C	YJR162C			YJR162C			protein_coding
SPT5_T15_R2_peak_794	XIV	373335	373815	+	14	NA	promoter-TSS (YNL134C)	protein_coding-promoter-TSS (YNL134C)	6	YNL134C	YNL134C	YNL134C			YNL134C			protein_coding
SPT5_T15_R2_peak_811	XIV	525322	525959	+	14	NA	promoter-TSS (YNL054W)	protein_coding-promoter-TSS (YNL054W)	-446	YNL054W	YNL054W	YNL054W			VAC7			protein_coding
SPT5_T15_R2_peak_64	II	560641	561360	+	14	NA	promoter-TSS (YBR161W)	protein_coding-promoter-TSS (YBR161W)	-634	YBR161W	YBR161W	YBR161W			CSH1			protein_coding
SPT5_T15_R2_peak_819	XIV	604806	605187	+	14	NA	promoter-TSS (YNL015W)	protein_coding-promoter-TSS (YNL015W)	-388	YNL015W	YNL015W	YNL015W			PBI2			protein_coding
SPT5_T15_R2_peak_51	II	410641	410893	+	14	NA	promoter-TSS (YBR084W)	protein_coding-promoter-TSS (YBR084W)	-287	YBR084W	YBR084W	YBR084W			MIS1			protein_coding
SPT5_T15_R2_peak_830	XV	21121	21708	+	14	NA	promoter-TSS (YOL158C)	protein_coding-promoter-TSS (YOL158C)	-103	YOL158C	YOL158C	YOL158C			ENB1			protein_coding
SPT5_T15_R2_peak_220	IV	1334049	1334251	+	14	NA	promoter-TSS (YDR435C)	protein_coding-promoter-TSS (YDR435C)	-181	YDR435C	YDR435C	YDR435C			PPM1			protein_coding
SPT5_T15_R2_peak_961	XVI	456307	456715	+	14	NA	TTS (YPL053C)	protein_coding-TTS (YPL053C)	752	YPL054W	YPL054W	YPL054W			LEE1			protein_coding
SPT5_T15_R2_peak_684	XIII	16784	17131	+	14	NA	promoter-TSS (YML127W)	protein_coding-promoter-TSS (YML127W)	-107	YML127W	YML127W	YML127W			RSC9			protein_coding
SPT5_T15_R2_peak_265	IX	291896	292404	+	13	NA	promoter-TSS (YIL031W)	protein_coding-promoter-TSS (YIL031W)	167	YIL032C	YIL032C	YIL032C			YIL032C			protein_coding
SPT5_T15_R2_peak_762	XIII	897707	897924	+	13	NA	promoter-TSS (YMR311C)	protein_coding-promoter-TSS (YMR311C)	-212	YMR311C	YMR311C	YMR311C			GLC8			protein_coding
SPT5_T15_R2_peak_133	IV	302857	303247	+	13	NA	promoter-TSS (YDL085C-A)	protein_coding-promoter-TSS (YDL085C-A)	-159	YDL085W	YDL085W	YDL085W			NDE2			protein_coding
SPT5_T15_R2_peak_901	XV	816923	817172	+	13	NA	promoter-TSS (YOR261C)	protein_coding-promoter-TSS (YOR261C)	-116	YOR261C	YOR261C	YOR261C			RPN8			protein_coding
SPT5_T15_R2_peak_279	V	18957	19134	+	13	NA	promoter-TSS (YEL070W)	protein_coding-promoter-TSS (YEL070W)	-544	YEL070W	YEL070W	YEL070W			DSF1			protein_coding
SPT5_T15_R2_peak_534	X	603900	604392	+	13	NA	promoter-TSS (YJR093C)	protein_coding-promoter-TSS (YJR093C)	57	YJR093C	YJR093C	YJR093C			FIP1			protein_coding
SPT5_T15_R2_peak_639	XII	553933	554310	+	13	NA	promoter-TSS (YLR205C)	protein_coding-promoter-TSS (YLR205C)	-444	YLR205C	YLR205C	YLR205C			HMX1			protein_coding
SPT5_T15_R2_peak_969	XVI	534716	534907	+	13	NA	promoter-TSS (YPL010W)	protein_coding-promoter-TSS (YPL010W)	-108	YPL011C	YPL011C	YPL011C			TAF3			protein_coding
SPT5_T15_R2_peak_690	XIII	71846	72265	+	13	NA	exon (YML100W, exon 1 of 1)	protein_coding-exon (YML100W, exon 1 of 1)	1431	YML100W	YML100W	YML100W			TSL1			protein_coding
SPT5_T15_R2_peak_36	II	269757	269982	+	13	NA	promoter-TSS (YBR015C)	protein_coding-promoter-TSS (YBR015C)	-366	YBR015C	YBR015C	YBR015C			MNN2			protein_coding
SPT5_T15_R2_peak_169	IV	643806	644054	+	13	NA	promoter-TSS (YDR097C)	protein_coding-promoter-TSS (YDR097C)	-93	YDR097C	YDR097C	YDR097C			MSH6			protein_coding
SPT5_T15_R2_peak_209	IV	1213188	1213430	+	13	NA	promoter-TSS (YDR366C)	protein_coding-promoter-TSS (YDR366C)	461	YDR367W	YDR367W	YDR367W			KEI1			protein_coding
SPT5_T15_R2_peak_469	VIII	296954	297222	+	13	NA	promoter-TSS (YHR096C)	protein_coding-promoter-TSS (YHR096C)	-641	YHR096C	YHR096C	YHR096C			HXT5			protein_coding
SPT5_T15_R2_peak_771	XIV	59856	60120	+	13	NA	promoter-TSS (YNL304W)	protein_coding-promoter-TSS (YNL304W)	-197	YNL305C	YNL305C	YNL305C			BXI1			protein_coding
SPT5_T15_R2_peak_753	XIII	768125	768413	+	13	NA	promoter-TSS (YMR247C)	protein_coding-promoter-TSS (YMR247C)	172	tA(AGC)M2	tA(AGC)M2	tA(AGC)M2			tA(AGC)M2			tRNA
SPT5_T15_R2_peak_131	IV	245651	245963	+	13	NA	promoter-TSS (YDL120W)	protein_coding-promoter-TSS (YDL120W)	-116	YDL120W	YDL120W	YDL120W			YFH1			protein_coding
SPT5_T15_R2_peak_485	VIII	498519	498941	+	13	NA	promoter-TSS (YHR199C)	protein_coding-promoter-TSS (YHR199C)	129	YHR199C-A	YHR199C-A	YHR199C-A			NBL1			protein_coding
SPT5_T15_R2_peak_739	XIII	577568	577944	+	13	NA	promoter-TSS (YMR161W)	protein_coding-promoter-TSS (YMR161W)	38	YMR161W	YMR161W	YMR161W			HLJ1			protein_coding
SPT5_T15_R2_peak_599	XI	618852	619560	+	13	NA	promoter-TSS (YKR094C)	protein_coding-promoter-TSS (YKR094C)	-456	YKR094C	YKR094C	YKR094C			RPL40B			protein_coding
SPT5_T15_R2_peak_505	X	184043	184413	+	13	NA	promoter-TSS (YJL126W)	protein_coding-promoter-TSS (YJL126W)	-8	YJL127C	YJL127C	YJL127C			SPT10			protein_coding
SPT5_T15_R2_peak_824	XIV	672339	672517	+	13	NA	promoter-TSS (YNR024W)	protein_coding-promoter-TSS (YNR024W)	19	YNR024W	YNR024W	YNR024W			MPP6			protein_coding
SPT5_T15_R2_peak_521	X	398102	398393	+	13	NA	TTS (YJL020C)	protein_coding-TTS (YJL020C)	138	YJL022W	YJL022W	YJL022W			YJL022W			protein_coding
SPT5_T15_R2_peak_518	X	374073	374415	+	13	NA	promoter-TSS (YJL039C)	protein_coding-promoter-TSS (YJL039C)	251	tD(GUC)J3	tD(GUC)J3	tD(GUC)J3			tD(GUC)J3			tRNA
SPT5_T15_R2_peak_635	XII	513871	514054	+	13	NA	promoter-TSS (YLR178C)	protein_coding-promoter-TSS (YLR178C)	-141	YLR178C	YLR178C	YLR178C			TFS1			protein_coding
SPT5_T15_R2_peak_655	XII	725521	725761	+	13	NA	promoter-TSS (YLR298C)	protein_coding-promoter-TSS (YLR298C)	-225	YLR298C	YLR298C	YLR298C			YHC1			protein_coding
SPT5_T15_R2_peak_825	XIV	691931	692288	+	13	NA	promoter-TSS (YNR034W-A)	protein_coding-promoter-TSS (YNR034W-A)	-452	YNR034W-A	YNR034W-A	YNR034W-A			YNR034W-A			protein_coding
SPT5_T15_R2_peak_432	VII	951401	951860	+	13	NA	promoter-TSS (YGR229C)	protein_coding-promoter-TSS (YGR229C)	-264	YGR230W	YGR230W	YGR230W			BNS1			protein_coding
SPT5_T15_R2_peak_243	IX	54103	55082	+	13	NA	promoter-TSS (YIL153W)	protein_coding-promoter-TSS (YIL153W)	429	YIL154C	YIL154C	YIL154C			IMP2'			protein_coding
SPT5_T15_R2_peak_293	V	152738	153190	+	13	NA	promoter-TSS (YER001W)	protein_coding-promoter-TSS (YER001W)	-556	YER001W	YER001W	YER001W			MNN1			protein_coding
SPT5_T15_R2_peak_591	XI	462949	463695	+	13	NA	promoter-TSS (YKR011C)	protein_coding-promoter-TSS (YKR011C)	-626	YKR011C	YKR011C	YKR011C			YKR011C			protein_coding
SPT5_T15_R2_peak_679	XII	1019019	1019411	+	13	NA	promoter-TSS (YLR441C)	protein_coding-promoter-TSS (YLR441C)	-307	YLR441C	YLR441C	YLR441C			RPS1A			protein_coding
SPT5_T15_R2_peak_88	III	40600	41106	+	13	NA	promoter-TSS (YCL048W-A)	protein_coding-promoter-TSS (YCL048W-A)	-129	YCL049C	YCL049C	YCL049C			YCL049C			protein_coding
SPT5_T15_R2_peak_438	VII	993814	994063	+	13	NA	promoter-TSS (YGR250C)	protein_coding-promoter-TSS (YGR250C)	-417	YGR250C	YGR250C	YGR250C			YGR250C			protein_coding
SPT5_T15_R2_peak_375	VII	280662	281396	+	13	NA	promoter-TSS (YGL122C)	protein_coding-promoter-TSS (YGL122C)	128	YGL121C	YGL121C	YGL121C			GPG1			protein_coding
SPT5_T15_R2_peak_361	VII	73864	74546	+	13	NA	promoter-TSS (tV(AAC)G3)	tRNA-promoter-TSS (tV(AAC)G3)	-303	tV(AAC)G3	tV(AAC)G3	tV(AAC)G3			tV(AAC)G3			tRNA
SPT5_T15_R2_peak_686	XIII	29255	30390	+	13	NA	promoter-TSS (YML119W)	protein_coding-promoter-TSS (YML119W)	-15	YML120C	YML120C	YML120C			NDI1			protein_coding
SPT5_T15_R2_peak_952	XVI	364518	365076	+	13	NA	promoter-TSS (YPL097W)	protein_coding-promoter-TSS (YPL097W)	-70	YPL098C	YPL098C	YPL098C			MGR2			protein_coding
SPT5_T15_R2_peak_255	IX	173703	174148	+	13	NA	promoter-TSS (YIL102C-A)	protein_coding-promoter-TSS (YIL102C-A)	-333	YIL102C-A	YIL102C-A	YIL102C-A			YIL102C-A			protein_coding
SPT5_T15_R2_peak_563	XI	173478	174088	+	13	NA	promoter-TSS (YKL145W)	protein_coding-promoter-TSS (YKL145W)	-430	YKL145W	YKL145W	YKL145W			RPT1			protein_coding
SPT5_T15_R2_peak_559	XI	146964	147330	+	13	NA	TTS (YKL162C)	protein_coding-TTS (YKL162C)	-1073	YKL162C-A	YKL162C-A	YKL162C-A			YKL162C-A			protein_coding
SPT5_T15_R2_peak_165	IV	596175	596923	+	13	NA	promoter-TSS (YDR075W)	protein_coding-promoter-TSS (YDR075W)	-607	YDR075W	YDR075W	YDR075W			PPH3			protein_coding
SPT5_T15_R2_peak_477	VIII	400860	401187	+	13	NA	promoter-TSS (YHR151C)	protein_coding-promoter-TSS (YHR151C)	-175	YHR151C	YHR151C	YHR151C			MTC6			protein_coding
SPT5_T15_R2_peak_725	XIII	424602	424888	+	13	NA	promoter-TSS (YMR078C)	protein_coding-promoter-TSS (YMR078C)	-17	YMR078C	YMR078C	YMR078C			CTF18			protein_coding
SPT5_T15_R2_peak_147	IV	483553	483977	+	13	NA	promoter-TSS (YDR018C)	protein_coding-promoter-TSS (YDR018C)	95	YDR018C	YDR018C	YDR018C			YDR018C			protein_coding
SPT5_T15_R2_peak_301	V	225388	225695	+	13	NA	promoter-TSS (YER036C)	protein_coding-promoter-TSS (YER036C)	-342	YER036C	YER036C	YER036C			ARB1			protein_coding
SPT5_T15_R2_peak_114	IV	70259	70452	+	13	NA	promoter-TSS (YDL216C)	protein_coding-promoter-TSS (YDL216C)	-36	YDL216C	YDL216C	YDL216C			RRI1			protein_coding
SPT5_T15_R2_peak_568	XI	226070	226282	+	13	NA	promoter-TSS (YKL112W)	protein_coding-promoter-TSS (YKL112W)	-301	YKL113C	YKL113C	YKL113C			RAD27			protein_coding
SPT5_T15_R2_peak_105	III	236496	236932	+	13	NA	promoter-TSS (YCR067C)	protein_coding-promoter-TSS (YCR067C)	-392	YCR067C	YCR067C	YCR067C			SED4			protein_coding
SPT5_T15_R2_peak_967	XVI	520355	520583	+	13	NA	promoter-TSS (YPL016W)	protein_coding-promoter-TSS (YPL016W)	-236	YPL017C	YPL017C	YPL017C			IRC15			protein_coding
SPT5_T15_R2_peak_511	X	256892	257125	+	12	NA	promoter-TSS (YJL092W)	protein_coding-promoter-TSS (YJL092W)	-196	YJL093C	YJL093C	YJL093C			TOK1			protein_coding
SPT5_T15_R2_peak_827	XIV	736082	736968	+	12	NA	promoter-TSS (YNR059W)	protein_coding-promoter-TSS (YNR059W)	-278	YNR059W	YNR059W	YNR059W			MNT4			protein_coding
SPT5_T15_R2_peak_138	IV	361250	361445	+	12	NA	promoter-TSS (YDL054C)	protein_coding-promoter-TSS (YDL054C)	-62	YDL054C	YDL054C	YDL054C			MCH1			protein_coding
SPT5_T15_R2_peak_528	X	535618	535834	+	12	NA	promoter-TSS (YJR054W)	protein_coding-promoter-TSS (YJR054W)	-330	YJR054W	YJR054W	YJR054W			KCH1			protein_coding
SPT5_T15_R2_peak_550	XI	66102	66365	+	12	NA	exon (YKL201C, exon 1 of 1)	protein_coding-exon (YKL201C, exon 1 of 1)	1233	YKL201C	YKL201C	YKL201C			MNN4			protein_coding
SPT5_T15_R2_peak_200	IV	1108154	1108566	+	12	NA	promoter-TSS (YDR320C)	protein_coding-promoter-TSS (YDR320C)	-124	YDR320W-B	YDR320W-B	YDR320W-B			YDR320W-B			protein_coding
SPT5_T15_R2_peak_613	XII	202712	202888	+	12	NA	promoter-TSS (YLR029C)	protein_coding-promoter-TSS (YLR029C)	-210	YLR029C	YLR029C	YLR029C			RPL15A			protein_coding
SPT5_T15_R2_peak_233	IV	1450964	1451175	+	12	NA	promoter-TSS (YDR500C)	protein_coding-promoter-TSS (YDR500C)	-216	YDR500C	YDR500C	YDR500C			RPL37B			protein_coding
SPT5_T15_R2_peak_744	XIII	625758	626163	+	12	NA	promoter-TSS (YMR182C)	protein_coding-promoter-TSS (YMR182C)	149	YMR182W-A	YMR182W-A	YMR182W-A			YMR182W-A			protein_coding
SPT5_T15_R2_peak_474	VIII	377376	377937	+	12	NA	promoter-TSS (YHR138C)	protein_coding-promoter-TSS (YHR138C)	43	YHR138C	YHR138C	YHR138C			YHR138C			protein_coding
SPT5_T15_R2_peak_640	XII	602569	603769	+	12	NA	promoter-TSS (YLR228C)	protein_coding-promoter-TSS (YLR228C)	-706	YLR228C	YLR228C	YLR228C			ECM22			protein_coding
SPT5_T15_R2_peak_83	II	760374	760562	+	12	NA	promoter-TSS (YBR276C)	protein_coding-promoter-TSS (YBR276C)	148	YBR277C	YBR277C	YBR277C			YBR277C			protein_coding
SPT5_T15_R2_peak_604	XII	49311	49665	+	12	NA	promoter-TSS (YLL043W)	protein_coding-promoter-TSS (YLL043W)	-450	YLL043W	YLL043W	YLL043W			FPS1			protein_coding
SPT5_T15_R2_peak_288	V	124272	124810	+	12	NA	TTS (YEL016C)	protein_coding-TTS (YEL016C)	884	YEL017W	YEL017W	YEL017W			GTT3			protein_coding
SPT5_T15_R2_peak_62	II	547561	547845	+	12	NA	TTS (YBR152W)	protein_coding-TTS (YBR152W)	243	YBR153W	YBR153W	YBR153W			RIB7			protein_coding
SPT5_T15_R2_peak_45	II	373232	373535	+	12	NA	promoter-TSS (YBR067C)	protein_coding-promoter-TSS (YBR067C)	-648	YBR067C	YBR067C	YBR067C			TIP1			protein_coding
SPT5_T15_R2_peak_86	II	798838	799039	+	12	NA	promoter-TSS (YBR296C)	protein_coding-promoter-TSS (YBR296C)	-416	YBR296C	YBR296C	YBR296C			PHO89			protein_coding
SPT5_T15_R2_peak_112	IV	22527	22751	+	12	NA	promoter-TSS (YDL240C-A)	protein_coding-promoter-TSS (YDL240C-A)	-31	YDL240C-A	YDL240C-A	YDL240C-A			YDL240C-A			protein_coding
SPT5_T15_R2_peak_252	IX	141913	143053	+	12	NA	promoter-TSS (YIL116W)	protein_coding-promoter-TSS (YIL116W)	-445	YIL116W	YIL116W	YIL116W			HIS5			protein_coding
SPT5_T15_R2_peak_495	X	104398	104861	+	12	NA	promoter-TSS (YJL167W)	protein_coding-promoter-TSS (YJL167W)	-201	YJL168C	YJL168C	YJL168C			SET2			protein_coding
SPT5_T15_R2_peak_911	XV	891791	892173	+	12	NA	promoter-TSS (YOR306C)	protein_coding-promoter-TSS (YOR306C)	-550	YOR306C	YOR306C	YOR306C			MCH5			protein_coding
SPT5_T15_R2_peak_582	XI	371340	371830	+	12	NA	promoter-TSS (YKL034W)	protein_coding-promoter-TSS (YKL034W)	-244	YKL034W	YKL034W	YKL034W			TUL1			protein_coding
SPT5_T15_R2_peak_19	II	59388	59646	+	12	NA	promoter-TSS (YBL088C)	protein_coding-promoter-TSS (YBL088C)	-135	YBL088C	YBL088C	YBL088C			TEL1			protein_coding
SPT5_T15_R2_peak_628	XII	449392	450935	+	12	NA	Intergenic	Intergenic	-1442	tQ(UUG)L	tQ(UUG)L	tQ(UUG)L			tQ(UUG)L			tRNA
SPT5_T15_R2_peak_531	X	570768	571035	+	12	NA	promoter-TSS (YJR070C)	protein_coding-promoter-TSS (YJR070C)	-303	YJR070C	YJR070C	YJR070C			LIA1			protein_coding
SPT5_T15_R2_peak_870	XV	438738	439148	+	12	NA	TTS (YOR059C)	protein_coding-TTS (YOR059C)	300	tK(UUU)O	tK(UUU)O	tK(UUU)O			tK(UUU)O			tRNA
SPT5_T15_R2_peak_882	XV	579653	579936	+	12	NA	promoter-TSS (YOR136W)	protein_coding-promoter-TSS (YOR136W)	-456	YOR136W	YOR136W	YOR136W			IDH2			protein_coding
SPT5_T15_R2_peak_2	I	9533	9775	+	12	NA	promoter-TSS (YAL066W)	protein_coding-promoter-TSS (YAL066W)	-437	YAL066W	YAL066W	YAL066W			YAL066W			protein_coding
SPT5_T15_R2_peak_507	X	194965	196039	+	12	NA	promoter-TSS (YJL115W)	protein_coding-promoter-TSS (YJL115W)	-629	YJL116C	YJL116C	YJL116C			NCA3			protein_coding
SPT5_T15_R2_peak_190	IV	974332	974569	+	12	NA	promoter-TSS (YDR258C)	protein_coding-promoter-TSS (YDR258C)	-207	YDR258C	YDR258C	YDR258C			HSP78			protein_coding
SPT5_T15_R2_peak_859	XV	331323	331830	+	12	NA	TTS (YOR002W)	protein_coding-TTS (YOR002W)	121	YOR003W	YOR003W	YOR003W			YSP3			protein_coding
SPT5_T15_R2_peak_764	XIII	904195	904388	+	12	NA	promoter-TSS (YMR315W-A)	protein_coding-promoter-TSS (YMR315W-A)	5	YMR315W-A	YMR315W-A	YMR315W-A			YMR315W-A			protein_coding
SPT5_T15_R2_peak_921	XV	1018875	1019425	+	12	NA	promoter-TSS (YOR362C)	protein_coding-promoter-TSS (YOR362C)	-404	YOR362C	YOR362C	YOR362C			PRE10			protein_coding
SPT5_T15_R2_peak_164	IV	595040	595368	+	12	NA	exon (YDR074W, exon 1 of 1)	protein_coding-exon (YDR074W, exon 1 of 1)	1311	YDR074W	YDR074W	YDR074W			TPS2			protein_coding
SPT5_T15_R2_peak_454	VIII	115263	115811	+	12	NA	promoter-TSS (YHR005C)	protein_coding-promoter-TSS (YHR005C)	364	YHR005C-A	YHR005C-A	YHR005C-A			TIM10			protein_coding
SPT5_T15_R2_peak_357	VI	263286	263552	+	12	NA	promoter-TSS (YFR055W)	protein_coding-promoter-TSS (YFR055W)	-785	YFR055W	YFR055W	YFR055W			IRC7			protein_coding
SPT5_T15_R2_peak_530	X	567325	567553	+	12	NA	promoter-TSS (YJR067C)	protein_coding-promoter-TSS (YJR067C)	5	YJR067C	YJR067C	YJR067C			YAE1			protein_coding
SPT5_T15_R2_peak_671	XII	903063	903270	+	12	NA	promoter-TSS (YLR389C)	protein_coding-promoter-TSS (YLR389C)	100	YLR390W	YLR390W	YLR390W			ECM19			protein_coding
SPT5_T15_R2_peak_385	VII	401494	402312	+	12	NA	promoter-TSS (YGL053W)	protein_coding-promoter-TSS (YGL053W)	-305	tE(UUC)G2	tE(UUC)G2	tE(UUC)G2			tE(UUC)G2			tRNA
SPT5_T15_R2_peak_87	III	425	784	+	12	NA	promoter-TSS (YCL076W)	protein_coding-promoter-TSS (YCL076W)	-788	YCL076W	YCL076W	YCL076W			YCL076W			protein_coding
SPT5_T15_R2_peak_708	XIII	279718	280104	+	12	NA	promoter-TSS (YMR006C)	protein_coding-promoter-TSS (YMR006C)	-49	YMR007W	YMR007W	YMR007W			YMR007W			protein_coding
SPT5_T15_R2_peak_813	XIV	567949	568311	+	11	NA	promoter-TSS (tP(UGG)N2)	tRNA-promoter-TSS (tP(UGG)N2)	15	tP(UGG)N2	tP(UGG)N2	tP(UGG)N2			tP(UGG)N2			tRNA
SPT5_T15_R2_peak_472	VIII	336221	336431	+	11	NA	promoter-TSS (YHR112C)	protein_coding-promoter-TSS (YHR112C)	-11	YHR113W	YHR113W	YHR113W			APE4			protein_coding
SPT5_T15_R2_peak_82	II	718520	718908	+	11	NA	promoter-TSS (YBR249C)	protein_coding-promoter-TSS (YBR249C)	-319	YBR250W	YBR250W	YBR250W			SPO23			protein_coding
SPT5_T15_R2_peak_31	II	237612	238443	+	11	NA	promoter-TSS (YBL001C)	protein_coding-promoter-TSS (YBL001C)	-560	YBL001C	YBL001C	YBL001C			ECM15			protein_coding
SPT5_T15_R2_peak_22	II	101365	101751	+	11	NA	promoter-TSS (YBL063W)	protein_coding-promoter-TSS (YBL063W)	-328	YBL063W	YBL063W	YBL063W			KIP1			protein_coding
SPT5_T15_R2_peak_496	X	111364	111584	+	11	NA	promoter-TSS (YJL164C)	protein_coding-promoter-TSS (YJL164C)	-315	YJL164C	YJL164C	YJL164C			TPK1			protein_coding
SPT5_T15_R2_peak_889	XV	656664	656857	+	11	NA	promoter-TSS (YOR173W)	protein_coding-promoter-TSS (YOR173W)	-504	YOR173W	YOR173W	YOR173W			DCS2			protein_coding
SPT5_T15_R2_peak_525	X	462233	462560	+	11	NA	promoter-TSS (YJR015W)	protein_coding-promoter-TSS (YJR015W)	-325	YJR015W	YJR015W	YJR015W			YJR015W			protein_coding
SPT5_T15_R2_peak_32	II	247744	247979	+	11	NA	TTS (YBR007C)	protein_coding-TTS (YBR007C)	851	YBR006W	YBR006W	YBR006W			UGA2			protein_coding
SPT5_T15_R2_peak_782	XIV	214543	214745	+	11	NA	promoter-TSS (YNL232W)	protein_coding-promoter-TSS (YNL232W)	-279	YNL232W	YNL232W	YNL232W			CSL4			protein_coding
SPT5_T15_R2_peak_851	XV	267684	267976	+	11	NA	promoter-TSS (YOL030W)	protein_coding-promoter-TSS (YOL030W)	-301	YOL031C	YOL031C	YOL031C			SIL1			protein_coding
SPT5_T15_R2_peak_219	IV	1330823	1331029	+	11	NA	promoter-TSS (YDR434W)	protein_coding-promoter-TSS (YDR434W)	-311	YDR434W	YDR434W	YDR434W			GPI17			protein_coding
SPT5_T15_R2_peak_733	XIII	517367	517659	+	11	NA	promoter-TSS (YMR125W)	protein_coding-promoter-TSS (YMR125W)	-26	YMR125W	YMR125W	YMR125W			STO1			protein_coding
SPT5_T15_R2_peak_866	XV	417883	418277	+	11	NA	promoter-TSS (YOR047C)	protein_coding-promoter-TSS (YOR047C)	-399	YOR047C	YOR047C	YOR047C			STD1			protein_coding
SPT5_T15_R2_peak_839	XV	103888	104119	+	11	NA	promoter-TSS (YOL113W)	protein_coding-promoter-TSS (YOL113W)	-78	YOL114C	YOL114C	YOL114C			YOL114C			protein_coding
